"countryCode","stateProvince","higherClassification","month","locality","higherGeography","sex","decimalLatitude","decimalLongitude","dateIdentified","coordinateUncertaintyInMeters","footprintWKT","country"
"CA","British Columbia","Animalia, Chordata, Mammalia, Carnivora, Felidae, Lynx,",NA,"vicinity of Williams Lake","Canada, British Columbia",NA,799452.040359245,1263423.80560331,"2017-07-11T00:00:00",4752,"POLYGON((-122.072269251961 52.1411742752939,-122.073776207644 52.1328508064142,-122.077891875967 52.1248680590606,-122.084456897064 52.1175325405618,-122.093218204159 52.1111257668772,-122.10383886615 52.105893502556,-122.1159110713 52.1020363836381,-122.12897174794 52.0997022736189,-122.142520229787 52.0989806362188,-122.156037306838 52.0998991329045,-122.169004958334 52.102422570568,-122.180926042687 52.106454238195,-122.191343220503 52.1118395835319,-122.199856411002 52.1183720944634,-122.206138129072 52.1258011678265,-122.20994611948 52.1338416734429,-122.211132795487 52.1421848559197,-122.209651099829 52.1505101637405,-122.205556534229 52.15849755663,-122.199005245863 52.1658398200219,-122.190248210813 52.1722544111111,-122.17962170979 52.1774943752201,-122.167534443454 52.181357904085,-122.154451776401 52.1836961583507,-122.140877722759 52.1844190433703,-122.127335385621 52.183498707737,-122.114346631378 52.1809706245234,-122.102411814326 52.1769322119897,-122.091990364529 52.1715390492434,-122.083483013126 52.1649988385305,-122.077216356264 52.1575633552347,-122.07343035624 52.1495187053852,-122.072269251961 52.1411742752939))","Canada"
"CA","British Columbia","Animalia, Chordata, Mammalia, Carnivora, Felidae, Lynx,",NA,"vicinity of Williams Lake","Canada, British Columbia",NA,799452.040359245,1263423.80560331,"2017-07-11T00:00:00",4752,"POLYGON((-122.072269251961 52.1411742752939,-122.073776207644 52.1328508064142,-122.077891875967 52.1248680590606,-122.084456897064 52.1175325405618,-122.093218204159 52.1111257668772,-122.10383886615 52.105893502556,-122.1159110713 52.1020363836381,-122.12897174794 52.0997022736189,-122.142520229787 52.0989806362188,-122.156037306838 52.0998991329045,-122.169004958334 52.102422570568,-122.180926042687 52.106454238195,-122.191343220503 52.1118395835319,-122.199856411002 52.1183720944634,-122.206138129072 52.1258011678265,-122.20994611948 52.1338416734429,-122.211132795487 52.1421848559197,-122.209651099829 52.1505101637405,-122.205556534229 52.15849755663,-122.199005245863 52.1658398200219,-122.190248210813 52.1722544111111,-122.17962170979 52.1774943752201,-122.167534443454 52.181357904085,-122.154451776401 52.1836961583507,-122.140877722759 52.1844190433703,-122.127335385621 52.183498707737,-122.114346631378 52.1809706245234,-122.102411814326 52.1769322119897,-122.091990364529 52.1715390492434,-122.083483013126 52.1649988385305,-122.077216356264 52.1575633552347,-122.07343035624 52.1495187053852,-122.072269251961 52.1411742752939))","Canada"
"CA","British Columbia","Animalia, Chordata, Mammalia, Carnivora, Felidae, Lynx,",NA,"vicinity of Williams Lake","Canada, British Columbia",NA,799452.040359245,1263423.80560331,"2017-07-11T00:00:00",4752,"POLYGON((-122.072269251961 52.1411742752939,-122.073776207644 52.1328508064142,-122.077891875967 52.1248680590606,-122.084456897064 52.1175325405618,-122.093218204159 52.1111257668772,-122.10383886615 52.105893502556,-122.1159110713 52.1020363836381,-122.12897174794 52.0997022736189,-122.142520229787 52.0989806362188,-122.156037306838 52.0998991329045,-122.169004958334 52.102422570568,-122.180926042687 52.106454238195,-122.191343220503 52.1118395835319,-122.199856411002 52.1183720944634,-122.206138129072 52.1258011678265,-122.20994611948 52.1338416734429,-122.211132795487 52.1421848559197,-122.209651099829 52.1505101637405,-122.205556534229 52.15849755663,-122.199005245863 52.1658398200219,-122.190248210813 52.1722544111111,-122.17962170979 52.1774943752201,-122.167534443454 52.181357904085,-122.154451776401 52.1836961583507,-122.140877722759 52.1844190433703,-122.127335385621 52.183498707737,-122.114346631378 52.1809706245234,-122.102411814326 52.1769322119897,-122.091990364529 52.1715390492434,-122.083483013126 52.1649988385305,-122.077216356264 52.1575633552347,-122.07343035624 52.1495187053852,-122.072269251961 52.1411742752939))","Canada"
"CA","British Columbia","Animalia, Chordata, Mammalia, Carnivora, Felidae, Lynx,",NA,"vicinity of Williams Lake","Canada, British Columbia",NA,799452.040359245,1263423.80560331,"2017-07-11T00:00:00",4752,"POLYGON((-122.072269251961 52.1411742752939,-122.073776207644 52.1328508064142,-122.077891875967 52.1248680590606,-122.084456897064 52.1175325405618,-122.093218204159 52.1111257668772,-122.10383886615 52.105893502556,-122.1159110713 52.1020363836381,-122.12897174794 52.0997022736189,-122.142520229787 52.0989806362188,-122.156037306838 52.0998991329045,-122.169004958334 52.102422570568,-122.180926042687 52.106454238195,-122.191343220503 52.1118395835319,-122.199856411002 52.1183720944634,-122.206138129072 52.1258011678265,-122.20994611948 52.1338416734429,-122.211132795487 52.1421848559197,-122.209651099829 52.1505101637405,-122.205556534229 52.15849755663,-122.199005245863 52.1658398200219,-122.190248210813 52.1722544111111,-122.17962170979 52.1774943752201,-122.167534443454 52.181357904085,-122.154451776401 52.1836961583507,-122.140877722759 52.1844190433703,-122.127335385621 52.183498707737,-122.114346631378 52.1809706245234,-122.102411814326 52.1769322119897,-122.091990364529 52.1715390492434,-122.083483013126 52.1649988385305,-122.077216356264 52.1575633552347,-122.07343035624 52.1495187053852,-122.072269251961 52.1411742752939))","Canada"
"CA","British Columbia","Animalia, Chordata, Mammalia, Carnivora, Felidae, Lynx,",NA,"vicinity of Williams Lake","Canada, British Columbia",NA,799452.040359245,1263423.80560331,"2017-07-11T00:00:00",4752,"POLYGON((-122.072269251961 52.1411742752939,-122.073776207644 52.1328508064142,-122.077891875967 52.1248680590606,-122.084456897064 52.1175325405618,-122.093218204159 52.1111257668772,-122.10383886615 52.105893502556,-122.1159110713 52.1020363836381,-122.12897174794 52.0997022736189,-122.142520229787 52.0989806362188,-122.156037306838 52.0998991329045,-122.169004958334 52.102422570568,-122.180926042687 52.106454238195,-122.191343220503 52.1118395835319,-122.199856411002 52.1183720944634,-122.206138129072 52.1258011678265,-122.20994611948 52.1338416734429,-122.211132795487 52.1421848559197,-122.209651099829 52.1505101637405,-122.205556534229 52.15849755663,-122.199005245863 52.1658398200219,-122.190248210813 52.1722544111111,-122.17962170979 52.1774943752201,-122.167534443454 52.181357904085,-122.154451776401 52.1836961583507,-122.140877722759 52.1844190433703,-122.127335385621 52.183498707737,-122.114346631378 52.1809706245234,-122.102411814326 52.1769322119897,-122.091990364529 52.1715390492434,-122.083483013126 52.1649988385305,-122.077216356264 52.1575633552347,-122.07343035624 52.1495187053852,-122.072269251961 52.1411742752939))","Canada"
"CA","British Columbia","Animalia, Chordata, Mammalia, Carnivora, Felidae, Lynx,",NA,"vicinity of Williams Lake","Canada, British Columbia",NA,799452.040359245,1263423.80560331,"2017-07-11T00:00:00",4752,"POLYGON((-122.072269251961 52.1411742752939,-122.073776207644 52.1328508064142,-122.077891875967 52.1248680590606,-122.084456897064 52.1175325405618,-122.093218204159 52.1111257668772,-122.10383886615 52.105893502556,-122.1159110713 52.1020363836381,-122.12897174794 52.0997022736189,-122.142520229787 52.0989806362188,-122.156037306838 52.0998991329045,-122.169004958334 52.102422570568,-122.180926042687 52.106454238195,-122.191343220503 52.1118395835319,-122.199856411002 52.1183720944634,-122.206138129072 52.1258011678265,-122.20994611948 52.1338416734429,-122.211132795487 52.1421848559197,-122.209651099829 52.1505101637405,-122.205556534229 52.15849755663,-122.199005245863 52.1658398200219,-122.190248210813 52.1722544111111,-122.17962170979 52.1774943752201,-122.167534443454 52.181357904085,-122.154451776401 52.1836961583507,-122.140877722759 52.1844190433703,-122.127335385621 52.183498707737,-122.114346631378 52.1809706245234,-122.102411814326 52.1769322119897,-122.091990364529 52.1715390492434,-122.083483013126 52.1649988385305,-122.077216356264 52.1575633552347,-122.07343035624 52.1495187053852,-122.072269251961 52.1411742752939))","Canada"
"CA","British Columbia","Animalia, Chordata, Mammalia, Carnivora, Felidae, Lynx,",NA,"vicinity of Williams Lake","Canada, British Columbia",NA,799452.040359245,1263423.80560331,"2017-07-11T00:00:00",4752,"POLYGON((-122.072269251961 52.1411742752939,-122.073776207644 52.1328508064142,-122.077891875967 52.1248680590606,-122.084456897064 52.1175325405618,-122.093218204159 52.1111257668772,-122.10383886615 52.105893502556,-122.1159110713 52.1020363836381,-122.12897174794 52.0997022736189,-122.142520229787 52.0989806362188,-122.156037306838 52.0998991329045,-122.169004958334 52.102422570568,-122.180926042687 52.106454238195,-122.191343220503 52.1118395835319,-122.199856411002 52.1183720944634,-122.206138129072 52.1258011678265,-122.20994611948 52.1338416734429,-122.211132795487 52.1421848559197,-122.209651099829 52.1505101637405,-122.205556534229 52.15849755663,-122.199005245863 52.1658398200219,-122.190248210813 52.1722544111111,-122.17962170979 52.1774943752201,-122.167534443454 52.181357904085,-122.154451776401 52.1836961583507,-122.140877722759 52.1844190433703,-122.127335385621 52.183498707737,-122.114346631378 52.1809706245234,-122.102411814326 52.1769322119897,-122.091990364529 52.1715390492434,-122.083483013126 52.1649988385305,-122.077216356264 52.1575633552347,-122.07343035624 52.1495187053852,-122.072269251961 52.1411742752939))","Canada"
"CA","British Columbia","Animalia, Chordata, Mammalia, Carnivora, Felidae, Lynx,",NA,"vicinity of Williams Lake","Canada, British Columbia",NA,799452.040359245,1263423.80560331,"2017-07-11T00:00:00",4752,"POLYGON((-122.072269251961 52.1411742752939,-122.073776207644 52.1328508064142,-122.077891875967 52.1248680590606,-122.084456897064 52.1175325405618,-122.093218204159 52.1111257668772,-122.10383886615 52.105893502556,-122.1159110713 52.1020363836381,-122.12897174794 52.0997022736189,-122.142520229787 52.0989806362188,-122.156037306838 52.0998991329045,-122.169004958334 52.102422570568,-122.180926042687 52.106454238195,-122.191343220503 52.1118395835319,-122.199856411002 52.1183720944634,-122.206138129072 52.1258011678265,-122.20994611948 52.1338416734429,-122.211132795487 52.1421848559197,-122.209651099829 52.1505101637405,-122.205556534229 52.15849755663,-122.199005245863 52.1658398200219,-122.190248210813 52.1722544111111,-122.17962170979 52.1774943752201,-122.167534443454 52.181357904085,-122.154451776401 52.1836961583507,-122.140877722759 52.1844190433703,-122.127335385621 52.183498707737,-122.114346631378 52.1809706245234,-122.102411814326 52.1769322119897,-122.091990364529 52.1715390492434,-122.083483013126 52.1649988385305,-122.077216356264 52.1575633552347,-122.07343035624 52.1495187053852,-122.072269251961 52.1411742752939))","Canada"
"CA","British Columbia","Animalia, Chordata, Mammalia, Carnivora, Felidae, Lynx,",NA,"vicinity of Williams Lake","Canada, British Columbia",NA,799452.040359245,1263423.80560331,"2017-07-11T00:00:00",4752,"POLYGON((-122.072269251961 52.1411742752939,-122.073776207644 52.1328508064142,-122.077891875967 52.1248680590606,-122.084456897064 52.1175325405618,-122.093218204159 52.1111257668772,-122.10383886615 52.105893502556,-122.1159110713 52.1020363836381,-122.12897174794 52.0997022736189,-122.142520229787 52.0989806362188,-122.156037306838 52.0998991329045,-122.169004958334 52.102422570568,-122.180926042687 52.106454238195,-122.191343220503 52.1118395835319,-122.199856411002 52.1183720944634,-122.206138129072 52.1258011678265,-122.20994611948 52.1338416734429,-122.211132795487 52.1421848559197,-122.209651099829 52.1505101637405,-122.205556534229 52.15849755663,-122.199005245863 52.1658398200219,-122.190248210813 52.1722544111111,-122.17962170979 52.1774943752201,-122.167534443454 52.181357904085,-122.154451776401 52.1836961583507,-122.140877722759 52.1844190433703,-122.127335385621 52.183498707737,-122.114346631378 52.1809706245234,-122.102411814326 52.1769322119897,-122.091990364529 52.1715390492434,-122.083483013126 52.1649988385305,-122.077216356264 52.1575633552347,-122.07343035624 52.1495187053852,-122.072269251961 52.1411742752939))","Canada"
"CA","British Columbia","Carnivora Felidae Lynx",NA,"E FORT NELSON","CANADA, British Columbia",NA,1540491.11433808,1198884.29432412,NA,5,NA,"Canada"
"CA","British Columbia","Animalia; Chordata; Mammalia; Carnivora; Felidae; Lynx",NA,"Tachick Lake, Range 4, Coast","North America; Canada; British Columbia; Central Coast ?",NA,997415.969021336,1118888.87926704,NA,NA,NA,"Canada"
"CA","British Columbia","Carnivora Felidae Lynx",NA,"W FORT NELSON,BIG CR.","CANADA, British Columbia","FEMALE",1540107.75708905,1190843.80513739,NA,NA,NA,"Canada"
"CA","British Columbia","Carnivora Felidae Lynx",NA,"NEAR FORT NELSON,SNAKE RIVER","CANADA, British Columbia",NA,1566116.06156121,1203851.37511514,NA,0.1,NA,"Canada"
"CA","British Columbia","Carnivora Felidae Lynx",NA,"VIC.FORT NELSON","CANADA, British Columbia","FEMALE",1540107.75708905,1190843.80513739,NA,5,NA,"Canada"
"CA","British Columbia","Carnivora Felidae Lynx",NA,"W FORT NELSON,BIG CR.","CANADA, British Columbia","MALE",1540107.75708905,1190843.80513739,NA,NA,NA,"Canada"
"CA","British Columbia","Carnivora Felidae Lynx",NA,"NEAR FORT NELSON,BTWN KLEDO & DUNEDIN RIVERS","CANADA, British Columbia","MALE",1541460.45091586,1149160.31576926,NA,26.5,NA,"Canada"
"CA","British Columbia","Carnivora Felidae Lynx",NA,"E FORT NELSON","CANADA, British Columbia",NA,1540491.11433808,1198884.29432412,NA,5,NA,"Canada"
"CA","British Columbia","Mammalia | Carnivora | Felidae | Lynx",NA,"Murphy Lake, near Canim Lake","| Canada | British Columbia |  |  |  |  |",NA,775673.671308556,1287076.24135495,NA,2985,NA,"Canada"
"CA","British Columbia","Animalia | Chordata | Mammalia | Carnivora | Felidae | Lynx",NA,"Arrow Lakes","North America | Canada | BC | Kootenay |  |  |  |",NA,570874.04433116,1569155.61204615,NA,NA,NA,"Canada"
"CA","British Columbia","Animalia | Chordata | Mammalia | Carnivora | Felidae | Lynx",NA,"Chezacut","North America | Canada | BC | Cariboo |  |  |  |",NA,822959.796905887,1133558.06296419,NA,NA,NA,"Canada"
"CA","British Columbia","Animalia | Chordata | Mammalia | Carnivora | Felidae | Lynx",NA,"Chezacut","North America | Canada | BC | Cariboo |  |  |  |",NA,822959.796905887,1133558.06296419,NA,NA,NA,"Canada"
"CA","British Columbia","Animalia | Chordata | Mammalia | Carnivora | Felidae | Lynx",NA,"Chezacut","North America | Canada | BC | Cariboo |  |  |  |",NA,822959.796905887,1133558.06296419,NA,NA,NA,"Canada"
"CA","British Columbia","Animalia | Chordata | Mammalia | Carnivora | Felidae | Lynx",NA,"Chezacut","North America | Canada | BC | Cariboo |  |  |  |","MALE",822959.796905887,1133558.06296419,NA,NA,NA,"Canada"
"CA","British Columbia","Animalia | Chordata | Mammalia | Carnivora | Felidae | Lynx",NA,"Chezacut","North America | Canada | BC | Cariboo |  |  |  |",NA,822959.796905887,1133558.06296419,NA,NA,NA,"Canada"
"CA","British Columbia","CARN | Felidae | Lynx",NA,"OKANAGAN LANDING","NA | CAN | BC |  |  |  |  |",NA,603961.982522159,1474650.28991636,NA,NA,NA,"Canada"
